dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
cwq,pseudo,20,500,2,17,32,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.589975,0.606627,0.598301
cwq,pseudo,20,500,2,18,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587546,0.604078,0.595812
cwq,pseudo,20,500,2,18,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587546,0.604078,0.595812
cwq,pseudo,20,500,2,18,24,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587546,0.604078,0.595812
cwq,pseudo,20,500,2,18,28,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587546,0.604078,0.595812
cwq,pseudo,20,500,2,18,32,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587546,0.604361,0.595954
cwq,pseudo,20,500,2,20,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,20,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,20,24,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,20,28,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,20,32,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,22,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,22,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603512,0.595339
cwq,pseudo,20,500,2,22,24,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603795,0.59548
cwq,pseudo,20,500,2,22,28,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.587166,0.603795,0.59548
