dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
cwq,pseudo,20,500,4,9,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605943,0.598131,0.602037
cwq,pseudo,20,500,4,9,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.606259,0.598414,0.602337
cwq,pseudo,20,500,4,9,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.606837,0.59898,0.602909
cwq,pseudo,20,500,4,10,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.606999,0.599547,0.603273
cwq,pseudo,20,500,4,10,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.606982,0.599264,0.603123
cwq,pseudo,20,500,4,10,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.607606,0.59983,0.603718
cwq,pseudo,20,500,4,10,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.607922,0.600113,0.604018
cwq,pseudo,20,500,4,10,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.6085,0.60068,0.60459
cwq,pseudo,20,500,4,11,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610179,0.601813,0.605996
cwq,pseudo,20,500,4,11,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61014,0.601529,0.605835
cwq,pseudo,20,500,4,11,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610481,0.601813,0.606147
cwq,pseudo,20,500,4,11,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610797,0.602096,0.606446
cwq,pseudo,20,500,4,11,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611375,0.602945,0.60716
cwq,pseudo,20,500,4,12,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611853,0.603512,0.607683
cwq,pseudo,20,500,4,12,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611823,0.603229,0.607526
cwq,pseudo,20,500,4,12,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612164,0.603512,0.607838
cwq,pseudo,20,500,4,12,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61248,0.603795,0.608137
cwq,pseudo,20,500,4,12,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612491,0.603795,0.608143
cwq,pseudo,20,500,4,13,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612882,0.603229,0.608055
cwq,pseudo,20,500,4,13,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612948,0.603229,0.608088
