dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
webqsp,pseudo,20,500,0,30,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.764457,0.835265,0.799861
webqsp,pseudo,20,500,1,0,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.772394,0.841977,0.807186
webqsp,pseudo,20,500,1,0,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.772674,0.842587,0.80763
webqsp,pseudo,20,500,1,0,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.770873,0.840146,0.80551
webqsp,pseudo,20,500,1,0,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.77187,0.842587,0.807228
webqsp,pseudo,20,500,1,0,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.767295,0.837706,0.8025
webqsp,pseudo,20,500,1,0,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.764457,0.835265,0.799861
webqsp,pseudo,20,500,1,1,0,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.77162,0.841977,0.806798
webqsp,pseudo,20,500,1,1,1,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.771934,0.841977,0.806955
webqsp,pseudo,20,500,1,1,2,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.770293,0.840146,0.80522
webqsp,pseudo,20,500,1,1,4,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.770886,0.842587,0.806737
webqsp,pseudo,20,500,1,1,8,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.766177,0.837706,0.801941
webqsp,pseudo,20,500,1,1,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.764567,0.837096,0.800832
